1,12,孫穎莎(RSH),04:08,0,2,Y,F,3,5,1,1,2,2,F,5.0,5.0,A,1.0,3.0,5,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,陳夢(RSH),04:09,0,16,X,F,3,4,1,1,2,1,F,4.0,5.0,A,1.0,3.0,2,F,5.0,2.0,8,1.0,2.0,8,F,2.0,3.0,1,3.0,1.0,A,B,3.0,2.0,6,3.0,1.0,8,B,2.0,1.0,1,3.0,1.0,7,F,1.0,3.0,2,3.0,1.0,A,B,3.0,2.0,6,2.0,1.0,8,F,2.0,2.0,1,2.0,1.0,8,B,2.0,2.0,2,2.0,1.0,8,F,2.0,3.0,2,2.0,1.0,A,B,3.0,2.0,2.0,3.0,1.0,8,B,2.0,2.0,2,2.0,1.0,8,B,2.0,3.0,2.0,2.0,1.0,A,B,3.0,2.0,2,2.0,1.0,8,B,2.0,1.0,2.0,2.0,1.0,7,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,陳夢(RSH),04:10,0,5,X,F,3,4,1,1,2,1,F,4.0,5.0,A,1.0,3.0,2,F,5.0,2.0,8,1.0,2.0,8,F,2.0,1.0,1,3.0,1.0,7,F,1.0,0.0,2,2.0,1.0,O,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,孫穎莎(RSH),04:11,1,5,Y,F,3,3,1,2,2,6,B,3.0,3.0,1,2.0,1.0,A,B,3.0,2.0,2,2.0,1.0,8,B,2.0,2.0,2,2.0,1.0,8,B,2.0,3.0,3,3.0,1.0,A,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,孫穎莎(RSH),1:0,0,5,Y,F,3,2,1,1,2,8,B,2.0,2.0,1,2.0,1.0,8,B,2.0,2.0,2,2.0,1.0,8,B,2.0,1.0,2,2.0,1.0,7,F,1.0,0.0,2,2.0,1.0,O,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,孫穎莎(RSH),1:1,1,2,Y,F,3,2,1,1,2,8,B,2.0,0.0,1,2.0,1.0,O,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,陳夢(RSH),2:1,1,2,X,F,3,2,1,1,2,8,B,2.0,0.0,1,2.0,1.0,O,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,陳夢(RSH),2:2,0,3,X,F,3,5,1,1,2,5,B,5.0,5.0,8,1.0,2.0,5,F,5.0,0.0,1,2.0,1.0,O,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,孫穎莎(RSH),2:3,1,4,Y,F,3,2,1,2,2,8,B,2.0,3.0,1,2.0,1.0,A,B,3.0,3.0,2,2.0,1.0,A,B,3.0,0.0,9,9.0,9.0,O,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,孫穎莎(RSH),3:3,0,11,Y,F,3,5,1,1,2,2,B,5.0,2.0,1,2.0,1.0,8,B,2.0,3.0,2,2.0,1.0,A,B,3.0,2.0,2,2.0,1.0,8,B,2.0,2.0,2,2.0,1.0,8,B,2.0,1.0,2,2.0,1.0,7,F,1.0,3.0,2,2.0,1.0,A,B,3.0,5.0,B,1.0,1.0,5,F,5.0,5.0,1,2.0,1.0,5,B,5.0,1.0,2,2.0,1.0,7,F,1.0,0.0,2,2.0,1.0,O,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
